transaction_id,customer_id,first_name,last_name,transaction_date,transaction_year,transaction_month,transaction_day,signup_date,signup_year,signup_month,signup_day,amount,country,clean_currency,transaction_type,merchant_category,payment_method,issuing_bank,status,fraud_flag,account_balance
TXN102742,CUST1634,Mary,Hernandez,"2025-08-19 00:00:00",2025,8,19,"2023-08-01 00:00:00",2023,8,1,-278.98,Philippines,PHP,refund,Subscriptions,"Debit Card",Chase,Completed,1,171266.62
TXN102654,CUST1035,Juan,Nelson,"2025-10-10 00:00:00",2025,10,10,"2025-06-28 00:00:00",2025,6,28,356.73,Philippines,PHP,Unknown,"ATM Withdrawal","Debit Card",DBS,failed,Unknown,17982.14
TXN100020,CUST1446,Sheryl,Acosta,"2025-11-13 03:24:00",2025,11,13,"2024-01-18 00:00:00",2024,1,18,516.77,Singapore,SGD,deposit,Investment,Cash,Chase,Pending,0,165799.31
TXN103150,CUST1666,Susan,Myers,"2026-01-18 00:00:00",2026,1,18,"2022-08-11 00:00:00",2022,8,11,304.79,"United States",USD,purchase,Insurance,"credit card",Metrobank,failed,Unknown,80760.75
TXN104916,CUST1382,Tammy,Ponce,"2023-07-29 00:00:00",2023,7,29,"2022-12-30 00:00:00",2022,12,30,-97.59,Singapore,SGD,refund,Entertainment,"Debit Card",Metrobank,Completed,0,191029.93
TXN105134,CUST1299,kristin,watts,"2023-05-16 00:00:00",2023,5,16,"2024-07-25 00:00:00",2024,7,25,1238.00,Philippines,PHP,fee,Unknown,E-Wallet,BDO,Unknown,1,65989.87
TXN102020,CUST1890,Gloria,Wagner,"2026-06-20 00:00:00",2026,6,20,"2023-10-07 00:00:00",2023,10,7,1156.31,Unknown,Unknown,fee,Investment,"Debit Card",DBS,failed,0,207740.38
TXN105908,CUST1475,Lisa,Stanley,"2025-10-18 00:00:00",2025,10,18,"2022-10-05 00:00:00",2022,10,5,411.87,Japan,JPY,transfer,Other,"Credit Card",BPI,failed,Unknown,227218.85
TXN103338,CUST1188,Edward,Garcia,"2024-09-08 00:00:00",2024,9,8,"2025-01-06 00:00:00",2025,1,6,54.79,"United States",USD,purchase,"ATM Withdrawal",Unknown,UnionBank,Completed,0,160026.91
TXN104537,CUST1843,Jennifer,Lewis,"2024-01-17 11:55:00",2024,1,17,"2023-05-27 00:00:00",2023,5,27,NULL,Unknown,Unknown,purchase,Groceries,"credit card",Metrobank,Reversed,Unknown,41967.03
TXN100208,CUST1719,Lisa,Brown,"2025-06-10 00:00:00",2025,6,10,"2024-11-16 00:00:00",2024,11,16,948.60,Philippines,PHP,withdrawal,Groceries,"Debit Card",Landbank,Completed,0,186638.20
TXN103310,CUST1007,MARIA,LYNCH,"2025-12-21 00:00:00",2025,12,21,"2023-10-31 00:00:00",2023,10,31,556.40,Philippines,PHP,transfer,Groceries,"Bank Transfer",BDO,Reversed,0,110877.24
TXN103070,CUST1613,Amanda,Nielsen,"2023-12-28 13:09:00",2023,12,28,"2023-09-20 00:00:00",2023,9,20,-1644.17,Unknown,Unknown,refund,Unknown,"Credit Card",BPI,Pending,0,89204.68
TXN105901,CUST1417,Frederick,Hill,"2023-07-23 00:00:00",2023,7,23,"2025-04-28 00:00:00",2025,4,28,113.71,Singapore,SGD,purchase,Dining,Unknown,BDO,Unknown,Unknown,203844.44
TXN104320,CUST1658,Felicia,Small,"2025-10-06 00:00:00",2025,10,6,"2022-08-01 00:00:00",2022,8,1,684.87,"United States",USD,fee,Fuel,PayMaya,Landbank,Reversed,0,90355.46
TXN100150,CUST1250,CAMERON,IRWIN,"2025-01-15 00:00:00",2025,1,15,"2024-11-10 00:00:00",2024,11,10,6866.24,"United States",USD,withdrawal,Education,"Bank Transfer",RCBC,Pending,0,105190.22
TXN100022,CUST1476,Kelly,Krueger,"2024-03-13 00:00:00",2024,3,13,"2024-05-20 00:00:00",2024,5,20,14131.26,Philippines,PHP,withdrawal,Utilities,"Debit Card",UnionBank,Failed,0,46621.19
TXN104727,CUST1196,Miss,Pierce,"2026-01-08 00:00:00",2026,1,8,"2024-04-14 00:00:00",2024,4,14,-499.89,Japan,JPY,refund,Education,GCash,UnionBank,Reversed,Unknown,217146.83
TXN102761,CUST1097,Christina,Dunn,"2023-08-18 00:00:00",2023,8,18,"2025-11-28 00:00:00",2025,11,28,1471.58,Unknown,Unknown,withdrawal,Unknown,Cash,RCBC,Completed,0,59302.79
TXN104067,CUST1478,Samantha,MD,"2024-12-11 00:00:00",2024,12,11,"2025-11-10 00:00:00",2025,11,10,943.76,Philippines,PHP,deposit,Other,"Debit Card",Metrobank,Completed,0,148605.83
TXN101331,CUST1462,Victor,Waller,"2025-08-19 00:00:00",2025,8,19,"2024-08-12 00:00:00",2024,8,12,3108.07,"United States",USD,purchase,Entertainment,Unknown,Unknown,Failed,Unknown,11084.36
TXN102956,CUST1551,Sarah,Jones,"2025-12-02 00:00:00",2025,12,2,"2023-07-11 00:00:00",2023,7,11,89.76,Singapore,SGD,deposit,Dining,Unknown,OCBC,failed,0,226710.00
TXN100657,CUST1147,Douglas,Gregory,"2023-04-06 17:24:00",2023,4,6,"2023-04-11 00:00:00",2023,4,11,NULL,Philippines,PHP,Unknown,Groceries,"Bank Transfer",BPI,Reversed,Unknown,204549.64
TXN105799,CUST1499,Daniel,Barton,"2023-10-10 00:00:00",2023,10,10,"2023-11-23 00:00:00",2023,11,23,5114.71,Singapore,SGD,purchase,Groceries,Unknown,BDO,failed,0,153514.20
TXN101382,CUST1875,Ronald,Myers,"2025-06-06 00:00:00",2025,6,6,"2025-01-30 00:00:00",2025,1,30,516.23,Unknown,Unknown,transfer,Travel,"Credit Card",DBS,Failed,Unknown,184602.30
TXN101807,CUST1752,Jason,Rojas,"2023-06-24 00:00:00",2023,6,24,"2025-06-05 00:00:00",2025,6,5,1082.80,"United States",USD,fee,Dining,Cash,Metrobank,Reversed,0,NULL
TXN102976,CUST1227,Regina,Roberts,"2025-07-23 15:28:00",2025,7,23,"2024-10-19 00:00:00",2024,10,19,145.67,Unknown,Unknown,deposit,Utilities,Cash,UnionBank,Reversed,0,241522.35
TXN101962,CUST1549,Heather,Nunez,"2024-08-21 00:00:00",2024,8,21,"2023-11-03 00:00:00",2023,11,3,-305.70,Singapore,SGD,refund,Groceries,"Bank Transfer",OCBC,Completed,0,235249.60
TXN102567,CUST1136,Matthew,Rich,"2023-07-19 00:00:00",2023,7,19,"2023-09-10 00:00:00",2023,9,10,-2432.91,"United States",USD,refund,Electronics,Unknown,DBS,Pending,0,136845.85
TXN104059,CUST1637,Kevin,Alvarez,"2023-08-29 00:00:00",2023,8,29,"2022-07-12 00:00:00",2022,7,12,2905.75,Singapore,SGD,fee,Fuel,Cash,DBS,Completed,Unknown,138655.19
TXN105487,CUST1834,david,reeves,"2025-05-09 03:22:00",2025,5,9,"2024-02-01 00:00:00",2024,2,1,426.17,Philippines,PHP,Unknown,Fashion,E-Wallet,BDO,Completed,0,141763.40
TXN104444,CUST1352,Aimee,Gonzalez,"2025-05-16 00:00:00",2025,5,16,"2024-07-29 00:00:00",2024,7,29,1313.17,Unknown,Unknown,deposit,Travel,Cash,BDO,Completed,Unknown,171748.47
TXN105958,CUST1263,Jennifer,Allen,"2025-05-26 00:00:00",2025,5,26,"2024-10-10 00:00:00",2024,10,10,1311.82,Japan,JPY,purchase,"Government Fees","Bank Transfer",BPI,failed,Unknown,178288.20
TXN100939,CUST1669,cynthia,sanchez,"2025-10-29 00:00:00",2025,10,29,"2023-03-27 00:00:00",2023,3,27,829.41,"United States",USD,Unknown,Dining,Unknown,Unknown,Unknown,0,198317.18
TXN105439,CUST1045,Mrs.,Reed,"2023-01-01 00:00:00",2023,1,1,"2025-08-26 00:00:00",2025,8,26,593.23,"United States",USD,purchase,Groceries,Cash,OCBC,Unknown,0,69122.54
TXN102513,CUST1847,John,Davis,"2023-11-02 00:00:00",2023,11,2,"2022-08-29 00:00:00",2022,8,29,116.70,"United States",USD,purchase,Unknown,"Debit Card",BPI,Completed,0,45850.02
TXN104599,CUST1244,Michael,Love,"2024-09-13 00:00:00",2024,9,13,"2025-05-02 00:00:00",2025,5,2,937.88,"United States",USD,purchase,Utilities,"credit card",Chase,Completed,0,147485.12
TXN102103,CUST1856,Karen,Fuller,"2024-05-09 00:00:00",2024,5,9,"2024-10-19 00:00:00",2024,10,19,-1219.11,"United States",USD,refund,"Government Fees","Credit Card",BDO,Pending,0,37100.43
TXN101527,CUST1087,David,Mann,"2024-10-11 22:22:00",2024,10,11,"2025-04-05 00:00:00",2025,4,5,219.45,Japan,JPY,purchase,"P2P Transfer",E-Wallet,BDO,Unknown,0,54120.70
TXN100340,CUST1721,Gabriela,Martinez,"2023-03-25 00:00:00",2023,3,25,"2024-06-10 00:00:00",2024,6,10,-719.62,"United States",USD,refund,Subscriptions,Unknown,Chase,Pending,Unknown,190733.44
TXN105425,CUST1714,Maria,Porter,"2023-10-06 00:00:00",2023,10,6,"2023-09-10 00:00:00",2023,9,10,426.20,Unknown,Unknown,purchase,Investment,Cash,BPI,Completed,0,206651.30
TXN100420,CUST1039,Andrew,Diaz,"2024-11-14 00:00:00",2024,11,14,"2024-11-02 00:00:00",2024,11,2,397.00,Unknown,Unknown,transfer,Other,"Bank Transfer",OCBC,Completed,0,3243.46
TXN100761,CUST1356,Mercedes,Watson,"2025-01-20 00:00:00",2025,1,20,"2025-05-16 00:00:00",2025,5,16,918.37,Philippines,PHP,withdrawal,Fuel,"Credit Card",UnionBank,failed,0,160386.17
TXN103214,CUST1805,Hunter,Bell,"2025-01-14 00:00:00",2025,1,14,"2022-10-20 00:00:00",2022,10,20,1104.96,"United States",USD,purchase,Dining,"Debit Card",UnionBank,Completed,Unknown,123588.73
TXN103826,CUST1347,Holly,Scott,"2024-04-17 07:16:00",2024,4,17,"2023-04-21 00:00:00",2023,4,21,772.62,Philippines,PHP,Unknown,Groceries,Cash,Metrobank,Completed,Unknown,134826.85
TXN105592,CUST1320,Sharon,DVM,"2026-06-18 00:00:00",2026,6,18,"2025-03-03 00:00:00",2025,3,3,619.15,"United States",USD,fee,Healthcare,"Credit Card",BPI,failed,Unknown,242352.73
TXN101868,CUST1653,Bruce,Patton,"2025-05-31 00:00:00",2025,5,31,"2023-12-14 00:00:00",2023,12,14,106.12,"United States",USD,purchase,Fuel,Cash,BDO,Completed,Unknown,229358.38
TXN104538,CUST1634,Mary,Hernandez,"2025-03-27 00:00:00",2025,3,27,"2023-08-01 00:00:00",2023,8,1,2700.07,Philippines,PHP,purchase,Other,PayMaya,DBS,Completed,0,189297.88
TXN102830,CUST1790,Jesus,Fitzgerald,"2025-07-21 00:00:00",2025,7,21,"2025-12-13 00:00:00",2025,12,13,314.34,Philippines,PHP,Unknown,Groceries,"Credit Card",BPI,Pending,Unknown,34338.84
TXN102387,CUST1107,Joshua,II,"2025-05-29 00:00:00",2025,5,29,"2025-03-01 00:00:00",2025,3,1,199.32,Unknown,Unknown,deposit,Groceries,Unknown,Metrobank,Failed,0,105124.00
TXN105033,CUST1230,Michael,Taylor,"2024-04-09 23:24:00",2024,4,9,"2024-03-05 00:00:00",2024,3,5,1641.03,Philippines,PHP,transfer,Fashion,PayMaya,Landbank,Completed,1,215381.72
TXN100884,CUST1055,Emily,Fischer,"2025-01-11 00:00:00",2025,1,11,"2023-12-31 00:00:00",2023,12,31,776.64,"United States",USD,deposit,Other,Cash,BPI,Completed,0,75032.03
TXN104658,CUST1319,DONNA,ADAMS,"2025-09-12 00:00:00",2025,9,12,"2025-09-20 00:00:00",2025,9,20,895.75,Philippines,PHP,purchase,Travel,PayMaya,UnionBank,Completed,0,181411.46
TXN105720,CUST1064,Garrett,Gibson,"2023-05-19 00:00:00",2023,5,19,"2023-05-22 00:00:00",2023,5,22,937.55,Philippines,PHP,purchase,Other,"Credit Card",BPI,failed,Unknown,97221.15
TXN103375,CUST1588,Heather,Ellis,"2023-06-11 00:00:00",2023,6,11,"2024-06-05 00:00:00",2024,6,5,1411.74,Unknown,Unknown,withdrawal,Entertainment,"Credit Card",BPI,Unknown,0,NULL
TXN101286,CUST1454,HEIDI,BROWN,"2023-08-31 00:00:00",2023,8,31,"2024-08-08 00:00:00",2024,8,8,151.63,"United States",USD,deposit,Unknown,"Debit Card",Chase,Unknown,Unknown,188689.11
TXN101056,CUST1440,david,hall,"2024-08-20 00:00:00",2024,8,20,"2025-07-25 00:00:00",2025,7,25,-1168.08,Japan,JPY,refund,"Government Fees","Bank Transfer",Metrobank,Unknown,0,167308.88
TXN105143,CUST1886,TRACY,LLOYD,"2026-06-20 06:50:00",2026,6,20,"2025-03-29 00:00:00",2025,3,29,580.40,Philippines,PHP,purchase,Electronics,E-Wallet,UnionBank,Completed,0,53906.09
TXN100710,CUST1197,Curtis,Taylor,"2024-02-09 22:31:00",2024,2,9,"2023-10-18 00:00:00",2023,10,18,137.11,Philippines,PHP,withdrawal,dining,E-Wallet,Metrobank,Completed,0,179540.64
TXN105335,CUST1793,timothy,levine,"2026-05-22 00:00:00",2026,5,22,"2024-08-02 00:00:00",2024,8,2,750.03,"United States",USD,purchase,Electronics,Cash,UnionBank,Completed,0,102918.03
TXN100098,CUST1822,Kathryn,Martinez,"2026-06-03 00:00:00",2026,6,3,"2022-12-07 00:00:00",2022,12,7,1919.30,Singapore,SGD,transfer,Travel,PayMaya,DBS,Unknown,0,164574.42
TXN100890,CUST1439,Sara,Caldwell,"2025-10-13 00:00:00",2025,10,13,"2025-01-13 00:00:00",2025,1,13,32265.50,"United States",USD,Unknown,Fuel,Cash,Landbank,Completed,Unknown,109494.25
TXN104285,CUST1800,jerry,farrell,"2026-03-09 00:00:00",2026,3,9,"2024-06-14 00:00:00",2024,6,14,23.71,Unknown,Unknown,transfer,"Government Fees",GCash,DBS,Completed,0,171888.39
TXN101982,CUST1373,Raven,Mclaughlin,"2025-03-08 00:00:00",2025,3,8,"2023-09-30 00:00:00",2023,9,30,-151.65,Philippines,PHP,refund,Travel,Unknown,RCBC,Failed,Unknown,156599.87
TXN104071,CUST1806,Sheila,Wilson,"2025-08-22 00:00:00",2025,8,22,"2024-10-21 00:00:00",2024,10,21,3875.51,Philippines,PHP,transfer,Groceries,"credit card",OCBC,Reversed,0,22457.50
TXN105843,CUST1791,Scott,Jacobson,"2024-11-13 02:37:00",2024,11,13,"2022-07-20 00:00:00",2022,7,20,-605.37,Unknown,Unknown,refund,Insurance,"Debit Card",Landbank,Unknown,0,221075.49
TXN102565,CUST1661,KIRSTEN,NELSON,"2025-11-15 00:00:00",2025,11,15,"2024-08-25 00:00:00",2024,8,25,117.15,Singapore,SGD,withdrawal,Groceries,GCash,OCBC,Failed,0,25918.75
TXN101039,CUST1228,Cindy,Clayton,"2024-10-30 00:00:00",2024,10,30,"2024-08-28 00:00:00",2024,8,28,754.86,Unknown,Unknown,Unknown,Healthcare,GCash,RCBC,failed,0,99555.25
TXN100301,CUST1247,Steven,Andersen,"2026-04-20 00:00:00",2026,4,20,"2025-03-12 00:00:00",2025,3,12,370.24,Philippines,PHP,withdrawal,Groceries,"Debit Card",OCBC,Reversed,Unknown,232379.31
TXN105649,CUST1437,Craig,Gonzalez,"2023-05-18 00:00:00",2023,5,18,"2023-12-09 00:00:00",2023,12,9,530.90,"United States",USD,Unknown,Unknown,Cash,OCBC,failed,Unknown,61490.83
TXN104335,CUST1748,Michael,Ramirez,"2025-04-02 00:00:00",2025,4,2,"2024-05-07 00:00:00",2024,5,7,4097.06,"United States",USD,deposit,"P2P Transfer",E-Wallet,DBS,Completed,0,NULL
TXN101062,CUST1213,Holly,Morales,"2025-12-06 00:00:00",2025,12,6,"2024-04-08 00:00:00",2024,4,8,709.23,Philippines,PHP,deposit,Utilities,Cash,Chase,Pending,Unknown,35963.21
TXN103512,CUST1323,raymond,oconnor,"2023-10-01 00:00:00",2023,10,1,"2025-06-24 00:00:00",2025,6,24,-702.23,"United States",USD,refund,"P2P Transfer",GCash,DBS,Completed,0,153918.30
TXN104387,CUST1774,Michael,Howard,"2025-04-06 00:00:00",2025,4,6,"2022-09-04 00:00:00",2022,9,4,NULL,Philippines,PHP,withdrawal,Fuel,"Debit Card",Unknown,Unknown,Unknown,180716.64
TXN101465,CUST1734,Derrick,Rogers,"2026-02-21 00:00:00",2026,2,21,"2022-11-22 00:00:00",2022,11,22,1826.76,Philippines,PHP,withdrawal,"P2P Transfer",GCash,BPI,Unknown,0,40760.02
TXN103940,CUST1347,Holly,Scott,"2025-11-08 00:00:00",2025,11,8,"2023-04-21 00:00:00",2023,4,21,1081.20,"United States",USD,purchase,Other,"Debit Card",Chase,Unknown,0,93180.10
TXN103430,CUST1282,Michael,Guerrero,"2024-08-28 00:00:00",2024,8,28,"2024-12-31 00:00:00",2024,12,31,-1353.54,Philippines,PHP,refund,Fuel,PayMaya,BDO,Unknown,Unknown,135948.09
TXN101991,CUST1296,Jennifer,Johnson,"2023-02-11 00:00:00",2023,2,11,"2025-09-14 00:00:00",2025,9,14,42.59,Philippines,PHP,fee,Electronics,PayMaya,Chase,Pending,Unknown,96004.63
TXN105144,CUST1381,BETHANY,DANIEL,"2025-01-13 00:00:00",2025,1,13,"2022-08-14 00:00:00",2022,8,14,150.44,Philippines,PHP,withdrawal,"Government Fees",E-Wallet,Unknown,Completed,Unknown,137346.65
TXN101398,CUST1033,Benjamin,Sanchez,"2024-09-21 00:00:00",2024,9,21,"2025-12-12 00:00:00",2025,12,12,525.11,Philippines,PHP,deposit,"P2P Transfer",E-Wallet,Landbank,failed,0,147102.67
TXN100670,CUST1100,Juan,Reyes,"2023-08-29 07:23:00",2023,8,29,"2023-09-11 00:00:00",2023,9,11,186.34,"United States",USD,purchase,Other,"credit card",Unknown,Unknown,0,100006.28
TXN101262,CUST1475,Lisa,Stanley,"2023-01-09 05:59:00",2023,1,9,"2022-10-05 00:00:00",2022,10,5,701.18,Japan,JPY,Unknown,Dining,"Debit Card",Landbank,Unknown,Unknown,65255.67
TXN104540,CUST1869,Mrs.,Hamilton,"2025-08-17 13:34:00",2025,8,17,"2024-10-19 00:00:00",2024,10,19,-1125.95,Unknown,Unknown,refund,Dining,"Bank Transfer",OCBC,Pending,0,142887.07
TXN103329,CUST1644,Emily,Fox,"2024-11-05 22:25:00",2024,11,5,"2024-04-28 00:00:00",2024,4,28,539.43,Japan,JPY,transfer,Travel,E-Wallet,Metrobank,failed,0,75713.32
TXN101132,CUST1312,Kathleen,Cohen,"2024-10-15 00:00:00",2024,10,15,"2023-02-02 00:00:00",2023,2,2,NULL,"United States",USD,purchase,Groceries,"credit card",Metrobank,Completed,Unknown,191249.68
TXN102022,CUST1020,BENJAMIN,WELCH,"2023-09-10 00:00:00",2023,9,10,"2022-10-02 00:00:00",2022,10,2,-123.96,"United States",USD,refund,Insurance,Unknown,Metrobank,Completed,0,244566.06
TXN101196,CUST1821,Troy,Mosley,"2024-02-29 00:00:00",2024,2,29,"2023-05-01 00:00:00",2023,5,1,208.32,Philippines,PHP,deposit,Other,GCash,Landbank,Failed,0,26788.55
TXN100416,CUST1193,Matthew,Wright,"2024-08-25 00:00:00",2024,8,25,"2023-11-10 00:00:00",2023,11,10,161.21,Philippines,PHP,purchase,"Government Fees",Cash,BPI,Unknown,0,68440.68
TXN104233,CUST1537,David,Montgomery,"2024-05-03 00:00:00",2024,5,3,"2024-11-13 00:00:00",2024,11,13,692.39,Philippines,PHP,deposit,Fuel,"Credit Card",RCBC,Unknown,0,104783.40
TXN103119,CUST1074,Allen,Rosales,"2026-01-17 06:43:00",2026,1,17,"2023-09-11 00:00:00",2023,9,11,696.42,"United States",USD,transfer,Fuel,PayMaya,BPI,Completed,0,55237.65
TXN104710,CUST1092,Phillip,Underwood,"2025-08-13 00:00:00",2025,8,13,"2024-10-13 00:00:00",2024,10,13,12689.88,Philippines,PHP,purchase,Fuel,"Debit Card",Unknown,Reversed,Unknown,172462.82
TXN104633,CUST1659,Margaret,Clark,"2023-10-30 04:33:00",2023,10,30,"2025-03-17 00:00:00",2025,3,17,-535.60,"United States",USD,refund,Unknown,Cash,OCBC,Reversed,0,NULL
TXN103785,CUST1326,Alexis,Noble,"2024-04-02 00:00:00",2024,4,2,"2023-03-19 00:00:00",2023,3,19,-270.51,Philippines,PHP,refund,Electronics,"Debit Card",BDO,Reversed,0,186812.46
TXN102986,CUST1820,NATHAN,CASEY,"2024-12-01 00:00:00",2024,12,1,"2023-07-19 00:00:00",2023,7,19,-1127.16,Unknown,Unknown,refund,Other,"Debit Card",Metrobank,Reversed,0,245199.91
TXN101011,CUST1782,Nicole,Williams,"2023-07-28 00:00:00",2023,7,28,"2022-09-17 00:00:00",2022,9,17,-325.62,Philippines,PHP,refund,Investment,"Bank Transfer",Metrobank,Unknown,1,145910.31
TXN103205,CUST1828,Robert,Martinez,"2025-11-27 00:00:00",2025,11,27,"2025-10-01 00:00:00",2025,10,1,-1325.03,Singapore,SGD,refund,Other,"Debit Card",OCBC,Unknown,0,94514.25
TXN101236,CUST1658,Felicia,Small,"2026-06-08 00:00:00",2026,6,8,"2022-08-01 00:00:00",2022,8,1,293.70,Singapore,SGD,withdrawal,Entertainment,"Debit Card",Unknown,Completed,1,121277.23
TXN101703,CUST1835,brandi,thompson,"2023-07-01 00:00:00",2023,7,1,"2023-10-16 00:00:00",2023,10,16,-672.41,Philippines,PHP,refund,Other,Unknown,Chase,failed,0,165647.45
TXN105542,CUST1279,Sarah,Rhodes,"2025-10-12 00:00:00",2025,10,12,"2025-02-10 00:00:00",2025,2,10,812.72,Singapore,SGD,Unknown,Electronics,GCash,DBS,Reversed,1,88280.81
TXN100898,CUST1265,Dale,Edwards,"2025-05-07 00:00:00",2025,5,7,"2022-07-24 00:00:00",2022,7,24,-263.93,Singapore,SGD,refund,"Government Fees","Debit Card",Unknown,Completed,0,189969.87
TXN100200,CUST1566,Alec,Williams,"2024-02-16 00:00:00",2024,2,16,"2022-12-10 00:00:00",2022,12,10,2367.97,Unknown,Unknown,transfer,dining,Unknown,BPI,failed,Unknown,236838.52
TXN101727,CUST1651,Emily,Herrera,"2023-12-14 20:04:00",2023,12,14,"2022-09-26 00:00:00",2022,9,26,737.09,"United States",USD,Unknown,"P2P Transfer",E-Wallet,DBS,Completed,0,116263.43
TXN105355,CUST1221,Ashley,Smith,"2024-07-23 00:00:00",2024,7,23,"2024-04-05 00:00:00",2024,4,5,222.66,"United States",USD,purchase,Groceries,"Bank Transfer",Chase,Completed,Unknown,13520.17
TXN102702,CUST1490,Matthew,Hunt,"2023-04-19 00:00:00",2023,4,19,"2023-03-09 00:00:00",2023,3,9,310.90,"United States",USD,purchase,dining,GCash,UnionBank,Pending,0,NULL
TXN100734,CUST1760,WENDY,ESTRADA,"2025-01-15 00:00:00",2025,1,15,"2024-03-07 00:00:00",2024,3,7,-291.75,Singapore,SGD,refund,Fashion,Unknown,RCBC,Completed,Unknown,188939.97
TXN104348,CUST1101,Debra,Smith,"2023-07-12 08:36:00",2023,7,12,"2024-01-25 00:00:00",2024,1,25,-542.07,Japan,JPY,refund,Insurance,Cash,Metrobank,Completed,0,211254.94
TXN101206,CUST1827,Melissa,Mccormick,"2023-09-29 00:00:00",2023,9,29,"2025-11-09 00:00:00",2025,11,9,442.46,Philippines,PHP,fee,Electronics,"credit card",Landbank,Completed,0,NULL
TXN103530,CUST1773,Barbara,Hunt,"2026-02-28 00:00:00",2026,2,28,"2023-01-06 00:00:00",2023,1,6,-556.14,Philippines,PHP,refund,Fashion,"Debit Card",BDO,Unknown,0,233452.89
TXN100599,CUST1450,Sheila,Jones,"2025-08-24 10:19:00",2025,8,24,"2022-09-06 00:00:00",2022,9,6,-588.86,"United States",USD,refund,Fashion,E-Wallet,RCBC,Failed,0,185805.28
TXN104128,CUST1843,Jennifer,Lewis,"2025-01-19 00:00:00",2025,1,19,"2023-05-27 00:00:00",2023,5,27,1259.01,"United States",USD,deposit,Subscriptions,"Credit Card",DBS,Completed,Unknown,129425.64
TXN100400,CUST1404,Tammie,Prince,"2023-10-14 00:00:00",2023,10,14,"2023-06-27 00:00:00",2023,6,27,105.98,Unknown,Unknown,purchase,Education,Unknown,DBS,Failed,0,223221.59
TXN102410,CUST1181,Paul,Kelly,"2023-02-10 00:00:00",2023,2,10,"2022-11-13 00:00:00",2022,11,13,344.78,"United States",USD,purchase,Utilities,"credit card",BDO,Pending,0,83516.00
TXN101776,CUST1546,Rachel,Evans,"2024-04-27 09:11:00",2024,4,27,"2023-04-05 00:00:00",2023,4,5,1560.36,Philippines,PHP,transfer,Entertainment,GCash,Chase,Reversed,0,37035.85
TXN105356,CUST1509,Kenneth,Brown,"2024-06-24 04:41:00",2024,6,24,"2025-11-23 00:00:00",2025,11,23,288.36,Japan,JPY,Unknown,Other,"Credit Card",OCBC,Completed,0,246705.75
TXN100514,CUST1480,Patricia,Robertson,"2024-12-19 00:00:00",2024,12,19,"2023-03-07 00:00:00",2023,3,7,304232.00,Singapore,SGD,purchase,Unknown,PayMaya,Chase,Failed,0,40071.97
TXN102864,CUST1333,Nathan,Fuller,"2023-02-22 00:00:00",2023,2,22,"2025-07-07 00:00:00",2025,7,7,543.34,Japan,JPY,deposit,Fashion,"credit card",UnionBank,Pending,0,243702.64
TXN104410,CUST1406,Matthew,Lopez,"2023-10-29 00:00:00",2023,10,29,"2025-02-28 00:00:00",2025,2,28,1455.57,Philippines,PHP,purchase,Subscriptions,PayMaya,BDO,Completed,0,195771.56
TXN103171,CUST1760,Wendy,Estrada,"2025-07-09 00:00:00",2025,7,9,"2024-03-07 00:00:00",2024,3,7,196.58,Philippines,PHP,purchase,Insurance,"Bank Transfer",UnionBank,Completed,0,NULL
TXN104967,CUST1511,Carolyn,Greer,"2024-07-22 00:00:00",2024,7,22,"2024-09-07 00:00:00",2024,9,7,553.63,Philippines,PHP,withdrawal,Healthcare,Unknown,BPI,Completed,0,19643.48
TXN100814,CUST1432,Jennifer,Perez,"2026-01-24 00:00:00",2026,1,24,"2023-02-04 00:00:00",2023,2,4,-466.40,Philippines,PHP,refund,Groceries,"Credit Card",BDO,Completed,0,153945.74
TXN103236,CUST1203,anna,davidson,"2026-04-26 00:00:00",2026,4,26,"2023-09-08 00:00:00",2023,9,8,455.56,Unknown,Unknown,withdrawal,Unknown,Unknown,Landbank,Failed,0,91579.37
TXN102206,CUST1789,Chad,Farmer,"2024-02-23 00:00:00",2024,2,23,"2024-03-25 00:00:00",2024,3,25,-437.71,Philippines,PHP,refund,Other,"Debit Card",UnionBank,Pending,0,234547.00
TXN100891,CUST1246,Robert,Reese,"2025-08-30 00:00:00",2025,8,30,"2024-05-25 00:00:00",2024,5,25,4672.63,Philippines,PHP,transfer,Other,"credit card",BPI,Completed,1,182512.30
TXN101505,CUST1894,Mary,May,"2023-09-12 03:52:00",2023,9,12,"2025-07-27 00:00:00",2025,7,27,1315.12,Singapore,SGD,withdrawal,Unknown,Unknown,DBS,Completed,0,87954.87
TXN105184,CUST1834,David,Reeves,"2024-12-19 00:00:00",2024,12,19,"2024-02-01 00:00:00",2024,2,1,2401.72,Philippines,PHP,purchase,Fashion,"Debit Card",UnionBank,failed,0,197072.25
TXN104559,CUST1371,Alexander,Harper,"2025-11-19 00:00:00",2025,11,19,"2025-05-02 00:00:00",2025,5,2,192.92,"United States",USD,purchase,"P2P Transfer",Cash,Unknown,Completed,0,44450.40
TXN104866,CUST1608,Christina,Mills,"2023-12-29 06:07:00",2023,12,29,"2024-12-13 00:00:00",2024,12,13,-330.12,Unknown,Unknown,refund,Electronics,"Bank Transfer",Unknown,Completed,Unknown,181490.32
