transaction_id,customer_id,customer_name,email,signup_date,transaction_date,amount,currency,transaction_type,merchant_category,payment_method,issuing_bank,country,status,fraud_flag,account_balance_after
TXN105824,CUST1333,Nathan Fuller,SAMANTHAJENSEN@EXAMPLE.COM,2025-07-07,02/17/2024,-115.91,PHP,REFUND,Healthcare,Bank Transfer,OCBC,US,Failed,0,148325.36
TXN104488,CUST1643,Ashley Blair,webbhaley@example.net,2023-07-06,2024/10/13 08:18,"1,640.92",PHP ,Fee,dining ,PayMaya,UnionBank,Japan,Failed,No,202848.34
TXN105519,CUST1215,Todd Fischer,carriemorales@example.org,2022-08-30,12/08/25,458.27,Php,Transfer,Education,e-wallet  ,Chase,PHL,Pending,No,157231.56
TXN102156,CUST1323,Raymond Oconnor,sreid@example.com,2025-06-24,2023/05/24 22:07,3298.22,PHP ,Fee,Dining,Credit Card,,USA,,FALSE,28095.6
TXN105178,CUST1521,Mr. Justin King,becky62@example.net,2022-12-03,2023-07-23,461.06,php,Withdrawal,othr,Debit Card,Landbank,JP,COMPLETED,No,188995.92
TXN104370,CUST1330,Alexandra Dominguez,mcneilrobert@example.org,2024-03-05,2026/02/04 02:30,299.65,JPY,Transfer,Entertainment,Debit Card,Landbank,US,Reversed,0,137129.19
TXN103932,CUST1571,Mrs. Melanie Collins,eric08@example.net,2022-12-07,2023/05/30 11:08,7898.13,USD,Fee,Healthcare,credit card,Chase,JP,completed,FALSE,151262.75
TXN101742,CUST1364,Jacqueline Mccoy,aguilarjonathan@example.org,2022-07-31,02/15/2023,2365.91,Php,Transfer,Subscriptions,DEBIT CARD,UnionBank,Philippines,COMPLETED,,82380.78
TXN104925,CUST1139,Anthony Frye,elizabeth65@example.net,2025-10-18,2023/06/07 22:44,4304.37,USD,purchase,Healthcare,DEBIT CARD,BDO,Philippines ,Completed,,175226.44
TXN104563,CUST1623,Julie Banks,melissahenry@example.org,2023-01-29,10-03-2026,1415.7,Php,purchase,Electronics,,DBS,,Reversed,FALSE,221575.45
TXN103360,CUST1393,Deborah May,ylopez@example.com,2023-02-27,2025-10-17,-462.92,SGD,REFUND,Electronics,,Chase,SG,Completed,No,117960.86
TXN101877,CUST1271,Juan Smith,amanda40@example.net,2025-05-08,23/01/26,190.29,Php,Fee,Dining,credit card,BPI,PHL,Completed,0,158611.04
TXN100384,CUST1872,Chelsea Johnson,pwong@example.org,2024-01-11,01/10/2025,182.13,php,Purchase,Education,Debit Card,Metrobank,USA,failed,,45891.07
TXN102089,CUST1159,Nancy Williams,marcalvarez@example.org,11/08/2025,2023-01-16,-979.09,SGD,REFUND,Subscriptions,credit card,RCBC,Philippines,Failed,FALSE,
TXN105838,CUST1004,Monica Herrera,smiller@example.net,2024-09-01,"May 02, 2024",-166.96,PHP ,Refund,Fuel,DEBIT CARD,Chase,PH,Failed,No,68045.33
TXN102162,CUST1271,Juan Smith,amanda40@example.net,05/08/2025,01/07/2025,526.54,,Deposit,Insurance,DEBIT CARD,BDO,JP,completed,0,247215.72
TXN104693,CUST1865,Kelly Phillips,arnoldsamantha@example.net,2022-11-18,24/04/23,1265.88,USD,Deposit,Insurance,PayMaya,UnionBank,Philippines,failed,0,70674.38
TXN101923,CUST1682,Janice Perez,kjacobs@example.com,2025-06-20,"September 15, 2023",-564.61,php,REFUND,,credit card,Chase,USA,Completed,0,139337.93
TXN105227,CUST1443,Catherine Morales,ynelson@example.net,2025-06-25,"March 06, 2023",-66.79,SGD,Refund,Electronics,PayMaya,Metrobank,,completed,FALSE,
TXN102841,CUST1254,Scott Brown,jim95@example.net,2024-08-06,10-01-2025,657.98,,Deposit,Healthcare,GCash,BDO,,failed,0,88002.09
TXN100287,CUST1229,Dana Santiago,danawilliams@example.com,2023-08-30,17-06-2026,3387.81,JPY,purchase,Subscriptions,credit card,BPI,Philippines,,FALSE,134508.08
TXN102212,CUST1107,Joshua Williamson II,wendy16@example.org,2025-03-01,"March 28, 2026",922.76,,Transfer,Fashion,Debit Card,UnionBank,,failed,No,
TXN105284,CUST1575,Lori Brown DDS,MARTINEZJESSE@EXAMPLE.NET,2025-04-06,"August 27, 2024",391.95,Php,purchase,GROCERIES,Debit Card,DBS,PH,COMPLETED,FALSE,197277.26
TXN100984,CUST1056,Jill Moore,wcole@example.org,2025-06-11,10/04/2025,79.07,SGD,Purchase,othr,Debit Card,BDO,PHL,failed,0,53554.77
TXN104484,CUST1222,  Kaitlyn Charles  ,thorntonapril@example.net,2023-08-23,08/13/2025,11599.36,PHP ,Purchase,Fuel,PayMaya,BPI,Japan,completed,FALSE,192898.44
TXN102369,CUST1570,Jessica Rojas,gonzalezjill@example.org,2024-04-30,2025-02-25,3173.39,,purchase,dining ,Cash,OCBC,Singapore,Reversed,No,
TXN103475,CUST1582,Shane Harris,clee@example.net,2024-10-01,24/06/26,1524.02,PHP,purchase,Healthcare,,BDO,JP,Reversed,FALSE,29830.53
TXN100027,CUST1169,Jeremy Mitchell,pyoung@example.com,2025-11-19,2023-09-19,116.56,php,purchase,Insurance,,Metrobank,US,COMPLETED,TRUE,68201.58
TXN103950,CUST1392,Mark Rowland,tanthony@example.com,2024-02-25,2026-02-16,659.84,Php,Purchase,Dining,Bank Transfer,Chase,,Reversed,FALSE,53936.98
TXN104385,CUST1566,Alec Williams,lopezcurtis@example.com,2022-12-10,2025-10-29,-2128.64,SGD,REFUND,Others,credit card,UnionBank,US,Reversed,No,225900.24
TXN101109,CUST1307,Kelsey Fowler,lcarr@example.org,2023-09-21,07-07-2025,1514.29,PHP ,Withdrawal,Travel,,BPI,US,COMPLETED,No,35229.58
TXN103816,CUST1382,Tammy Ponce,daniellegarcia@example.com,2022-12-30,27/04/24,161.03,SGD,,GROCERIES,cash,,,Reversed,0,165895.11
TXN103179,CUST1371,Alexander Harper,HUANGKIMBERLY@EXAMPLE.ORG,2025-05-02,"June 23, 2025",1650.57,,Fee,Entertainment,Bank Transfer,OCBC,Singapore,Pending,0,141797.56
TXN103568,CUST1209,Anthony Dougherty,kwright@example.com,2025-10-09,2025-02-12,130.24,php,Purchase,Subscriptions,GCash,Landbank,Japan,,,129228.5
TXN103158,CUST1242,Melanie Larson,foxallison@example.com,2022-10-11,07-10-2025,133.97,,Deposit,GROCERIES,credit card,RCBC,Philippines ,Failed,FALSE,50293.12
TXN101224,CUST1528,James Willis,mclaughlincasey@example.org,2024-06-05,27-07-2024,2119.58,php,Fee,Healthcare,Debit Card,DBS,Singapore,completed,0,193343.91
TXN104806,CUST1779,Karen Collins,don79@example.net,03/05/2025,17-01-2026,557.75,USD,,Groceries,,OCBC,United States,completed,FALSE,12121.7
TXN105662,CUST1308,Lisa Cervantes,samantha91@example.net,2022-12-22,2023/09/09 18:52,789.36,php,purchase,Electronics,cash,DBS,Japan,failed,0,151547.39
TXN103781,CUST1459,Joanna Barrett,tamarasmith@example.net,2022-09-04,14/08/23,215.81,php,Transfer,Others,DEBIT CARD,UnionBank,PH,Reversed,No,127380.45
TXN100755,CUST1396,Sharon Wells,thomasmiller@example.net,08/17/2022,14-10-2023,478.11,php,Purchase,Investment,Cash,BPI,PHL,Failed,,44122.24
TXN104483,CUST1024,Jerry Henderson,steven17@example.net,2022-11-06,"March 10, 2023",1297.27,php,Withdrawal,Others,Bank Transfer,BPI,Singapore,Completed,1,198014.2
TXN102176,CUST1594,Andrew Kelly,josephpreston@example.org,2023-04-27,03/11/2024,-67.82,PHP ,REFUND,Government Fees,Cash,UnionBank,US,Failed,No,
TXN100525,CUST1832,Jason Daniel,shawn00@example.net,2024-09-30,"February 08, 2024",-3771.39,php,REFUND,Subscriptions,Debit Card,RCBC,Japan,COMPLETED,No,85797.11
TXN104504,CUST1894,mary may,levinetina@example.net,07/27/2025,06/05/2023,277.12,php,purchase,,cash,Metrobank,United States,COMPLETED,,15012.86
TXN105345,CUST1296,Jennifer Johnson,jacqueline89@example.net,2025-09-14,2025-07-16,"1,030.09",SGD,purchase,Insurance,DEBIT CARD,UnionBank,Philippines ,completed,No,11174.43
TXN105656,CUST1477,Daniel Lewis,mark43@example.net,2024-05-11,2024/01/20 05:27,-354.13,USD,REFUND,Subscriptions,e-wallet,Chase,Philippines,Pending,Yes,37843.53
TXN103879,CUST1520,Krystal Carr,afischer@example.net,2025-03-31,"January 18, 2023",689.27,PHP ,Purchase,Education,Bank Transfer,DBS,US,Completed,0,195448.38
TXN100506,CUST1874,christian park,cruiz@example.net,2023-05-10,2025-03-06,2853.39,,Fee,GROCERIES,Debit Card,BPI,,COMPLETED,,141650.13
TXN105825,CUST1263,Jennifer Allen,kimberly67@example.net,2024-10-10,01/27/2025,1471.78,PHP,purchase,dining ,e-wallet,,Philippines,Completed,TRUE,74797.87
TXN105960,CUST1569,Steven Wright,hclayton@example.net,2023-05-18,2024/06/12 01:58,-1570.73,PHP ,Refund,Others,Credit Card,RCBC,Singapore,completed,No,
TXN102062,CUST1498,Christy Johnson,amy87@example.net,2025-03-20,04-12-2023,"1,181.83",PHP,,Utilities,Cash,BPI,SG,Pending,FALSE,147203.91
TXN101223,CUST1241,Jennifer Dunn,ztodd@example.net,2025-05-24,12/16/2023,-635.33,PHP,Refund,Education,,BDO,JP,,0,169546.8
TXN102444,CUST1740,David Hansen,steelerichard@example.org,2022-12-20,29-11-2025,661.09,SGD,,Groceries,Bank Transfer,,Japan,COMPLETED,,151009.73
TXN103508,CUST1372,Hunter Silva,terrigarcia@example.net,2023-05-08,03/26/2023,446.11,Php,Withdrawal,GROCERIES,e-wallet,RCBC,PH,COMPLETED  ,,192558.19
TXN104527,CUST1183,Chad Baldwin,mjohnson@example.org,2025-04-10,14-06-2025,-3333.34,JPY,Refund,Groceries,e-wallet,BDO,Japan,completed,,23416.66
TXN103312,CUST1250,Cameron Irwin,avilatiffany@example.com,2024-11-10,2023-11-20,72.14,Php,Deposit,Education,Cash,Metrobank,Singapore,completed,FALSE,
TXN104741,CUST1871,Megan Ballard,martinezalexander@example.org,2025-05-11,"July 10, 2023",₱279.76,Php,Fee,Government Fees,GCash,Metrobank,SG,failed,,140045.82
TXN101695,CUST1343,Audrey Salazar,parkerjudith@example.net,2023-02-13,"June 20, 2026",-162.83,PHP   ,REFUND,Government Fees,Credit Card,RCBC,United States,Reversed,,110978.14
TXN101449,CUST1652,Ryan Morgan,ksims@example.net,2024-08-16,"October 11, 2023",,PHP,Purchase,P2P Transfer,Cash,Landbank,SG,,No,197428.57
TXN105595,CUST1165,Yolanda Gaines,lucasrodney@example.com,2022-07-27,2024/10/29 06:51,"1,016.77",JPY  ,,groceries,Credit Card,DBS,JP  ,,,196033.9
TXN103067,CUST1029,Angela Lopez,leonardjoe@example.org,2025-10-19,"July 06, 2025",67.52,PHP,purchase,dining ,GCash,UnionBank,Philippines,Completed,,197637.78
TXN101626,CUST1251,Kim Morrow,stevenmoore@example.org,2025-10-14,2024/12/19 04:50,1025.75,,Deposit,Fuel,credit card,OCBC,Japan,,No,
TXN101264,CUST1173,Sandra Davis,lisawilkerson@example.org,2023-12-16,07-11-2023,302.38,JPY,Purchase,Education,Bank Transfer,,USA,Completed,No,155774.64
TXN103969,CUST1891,Brittany Molina,icobb@example.com,12/14/2023,08-11-2024,669.31,JPY,Purchase,Investment,Credit Card,Landbank,,Pending,No,201589.55
TXN105378,CUST1719,Lisa Brown,ronaldcain@example.net,2024-11-16,12/08/25,3073.6,Php,,P2P Transfer,e-wallet,Metrobank,Japan,Reversed,No,193031.19
TXN104508,CUST1045,Mrs. Linda Reed,samuel81@example.com,2025-08-26,02/09/24,75.92,JPY,,Others,Debit Card,DBS,Singapore,Completed,,234068.51
TXN100877,CUST1833,Rachel Taylor,tgonzalez@example.com,2024-07-08,18-02-2024,1254.43,JPY,Deposit,Subscriptions,Debit Card,Metrobank,SG,completed,0,
TXN104564,CUST1484,Susan Russell,bmccoy@example.com,07/25/2022,"June 13, 2026",₱930.29,PHP ,Deposit,groceries,PayMaya,OCBC,PH,COMPLETED,FALSE,83497.82
TXN105891,CUST1070,Jeffrey Wood,alexander67@example.org,2024-01-09,2023-10-17,1771.28,JPY,purchase,ATM Withdrawal,Debit Card,Metrobank,PH,,0,132213.5
TXN104029,CUST1266,Lauren Cortez,elijah53@example.com,2024-07-01,2024/08/20 21:07,-788.22,USD,Refund,Education,cash  ,,PHL,Pending,FALSE,143588.15
TXN103478,CUST1043,Crystal Johnson,raymondramirez@example.org,2025-11-20,10/02/2023,-486.19,php,Refund,Electronics,GCash,BDO,Japan,COMPLETED,FALSE,167728.37
TXN100013,CUST1413,  Tracy Fleming  ,pbuck@example.org,08/10/2024,2026/03/12 07:37,518.87,JPY,Purchase,Travel,PayMaya  ,Landbank,Philippines ,failed  ,FALSE,128801.49
TXN100481,CUST1670,Jessica Baird,amy32@example.net,2024-11-05,2024-01-31,-525.64,SGD,Refund,Travel,e-wallet,Metrobank,Philippines,COMPLETED,FALSE,117116.68
TXN100250,CUST1518,Deanna Smith,lanedavid@example.org,2023-10-26,15-01-2024,494.55,PHP ,Deposit,P2P Transfer,Bank Transfer,Metrobank,United States,,FALSE,128740.38
TXN105106,CUST1254,Scott Brown,jim95@example.net,2024-08-06,2024-02-15,836.01,PHP ,Transfer,othr,e-wallet,Chase,,COMPLETED,0,103667.54
TXN105913,CUST1561,Adam Weeks,xevans@example.com,2025-04-18,08/29/2024,579.87,,Purchase,Entertainment,cash,BDO,Japan,Completed,,4784.66
TXN103217,CUST1016,Sandra Parker,allenashley@example.org,2022-10-21,2025/11/18 06:20,757.9,php,Purchase,Investment,cash,RCBC,USA,Pending,FALSE,166843.86
TXN104296,CUST1102,Mr. Phillip Bennett,molly39@example.com,2023-04-28,26/02/26,735.3,SGD,Fee,,e-wallet,OCBC,US,Completed,FALSE,145958.12
TXN102424,CUST1212,Martha Ruiz,booneryan@example.com,2025-01-18,2023-07-02,474.95,PHP,Deposit,Dining,Cash,BPI,Singapore  ,Pending,,
TXN102552,CUST1643,Ashley Blair,webbhaley@example.net,2023-07-06,11/04/2025,617.11,php,,Dining,DEBIT CARD,BDO,SG,,No,
TXN101287,CUST1777,Alexandria Holmes,kimberly65@example.org,2022-11-11,2023/09/14 00:50,114.02,JPY,Withdrawal,Investment,e-wallet,BPI,USA,Completed  ,0,229647.39
TXN105591,CUST1277,Benjamin Frost,whitemelissa@example.org,2025-11-13,03/09/2023,189.14,JPY,Purchase,Fuel,cash,UnionBank,JP,Completed,FALSE,105203.86
TXN100857,CUST1471,Priscilla Berg,rhondabush@example.net,2023-10-16,2024/02/06 04:22,428.55,Php,Transfer,Investment,,UnionBank,USA,Failed,No,148464.56
TXN102551,CUST1863,John Walker,sarahrose@example.net,05/04/2024,27-10-2025,2090.18,,Withdrawal,Fashion,cash,OCBC,,Completed,TRUE,16980.8
TXN103129,CUST1403,Jamie Montgomery,vwilliams@example.net,2023-05-03,04/21/2025,N/A,PHP ,Withdrawal,Groceries,credit card,Landbank,United States,Pending,0,53777.6
TXN100046,CUST1800,Jerry Farrell,cstevens@example.org,2024-06-14,"November 24, 2024",-731.98,PHP ,Refund,othr,credit card,BDO,United States,,No,78931.82
TXN102918,CUST1150,Amanda Smith,atkinsbarbara@example.net,2023-12-02,08/16/2023,-213.76,Php,REFUND,Entertainment,Debit Card,RCBC,JP,failed,FALSE,126178.0
TXN105323,CUST1494,Jeffrey Smith,kristenjoseph@example.net,2024-01-12,"March 25, 2023",₱872.11,JPY,Purchase,Electronics,Debit Card,Metrobank,JP,completed,,116334.47
TXN102314,CUST1433,Matthew Johnson,KELSEY90@EXAMPLE.NET,2025-12-26,07/10/2023,-4055.04,USD,REFUND,Utilities,Bank Transfer,Chase,SG,Pending,FALSE,121511.99
TXN105805,CUST1745,Tony Leonard,rodriguezmichael@example.net,2022-08-25,30/06/24,190.0,php,purchase,Travel,GCash,,PH,,,117225.58
TXN102385,CUST1128,Gavin Zhang,caseyhubbard@example.org,2024-07-22,06/03/25,571.9,JPY,Transfer,Electronics,Credit Card,BDO,SG,,,221143.69
TXN100899,CUST1276,Stephanie Ellison,jasonparrish@example.net,2024-03-02,2026/05/13 21:27,241.02,PHP ,,,cash,BDO,JP,,FALSE,112710.09
TXN101022,CUST1203,  Anna Davidson  ,georgeweber@example.net,09/08/2023,01/30/2026,"₱4,039.84",Php,purchase,groceries,Credit Card,UnionBank,SG,Completed,FALSE,59739.65
TXN100232,CUST1588,Heather Ellis,kandrade@example.org,2024-06-05,2025/10/02 05:48,586.4,Php,Transfer,P2P Transfer,Credit Card,OCBC,US,Reversed,Yes,103997.47
TXN100941,CUST1412,Cindy Walker,ericaadams@example.com,04/19/2024,11-01-2024,2182.12,JPY,Deposit,Entertainment,e-wallet,Metrobank,SG,Pending,0,99294.63
TXN105677,CUST1494,JEFFREY SMITH,kristenjoseph@example.net,2024-01-12,05-02-2026,6370.94,SGD,Fee,dining ,e-wallet,Chase,US,Completed,No,210099.25
TXN105762,CUST1834,David Reeves,MELANIEJENNINGS@EXAMPLE.COM,2024-02-01,"January 05, 2023",-1183.75,PHP,REFUND,Others,e-wallet,Landbank,SG,completed,0,107087.16
TXN105932,CUST1899,Kelly Sherman,andrewzamora@example.net,2024-07-30,2023-06-20,5422.11,SGD,purchase,ATM Withdrawal,DEBIT CARD,,USA,,No,238416.27
TXN105120,CUST1711,Ryan Hodges,deborah28@example.org,2025-11-21,28/05/25,1957.19,JPY,purchase,Government Fees,Debit Card,BPI,JP,Failed,0,138666.6
TXN103237,CUST1029,Angela Lopez,leonardjoe@example.org,2025-10-19,2024-10-29,440.54,JPY,Withdrawal,dining ,Debit Card,DBS,JP,completed,FALSE,108393.07
TXN105499,CUST1037,Carlos Whitney,joycearnold@example.com,2024-06-19,05/11/25,1825.73,,Transfer,Investment,e-wallet,OCBC,Philippines,completed,,248904.37
TXN105114,CUST1210,Cheryl Moore,tjimenez@example.com,2022-08-02,2026-04-01,95.11,JPY,Purchase,dining ,Bank Transfer,DBS,,completed,FALSE,
TXN105373,CUST1393,Deborah May,ylopez@example.com,2023-02-27,2024-06-24,-990.4,JPY,Refund,Insurance,e-wallet,RCBC,United States  ,COMPLETED,,77733.52
TXN104798,CUST1643,Ashley Blair,webbhaley@example.net,2023-07-06,2023-03-05,-1720.41,,Refund,Utilities,Cash,UnionBank,Singapore,Reversed,No,226390.61
TXN101809,CUST1825,Travis Stewart,pwells@example.com,2025-07-31,04/04/23,1859.14,,,Fashion,Bank Transfer,Metrobank,Singapore,Failed,FALSE,93993.13
TXN104494,CUST1543,Jason Goodwin,melissa47@example.org,2024-07-03,28/11/25,2165.32,SGD,Fee,Government Fees,Bank Transfer,BDO,JP,failed,0,120604.99
TXN102221,CUST1770,Rick Moore,stephanie71@example.net,2024-11-01,2023-11-08,567.03,Php,Transfer,Healthcare,Debit Card,BDO,JP,,0,27910.85
TXN101165,CUST1674,Mary Chavez,peter97@example.org,2023-03-23,2025/03/27 04:53,-332.65,USD,Refund,Healthcare,Credit Card,Landbank,Philippines ,completed,No,232342.4
TXN100204,CUST1270,Alexa Wagner,bruce97@example.net,2024-03-18,11-04-2026,N/A,Php,REFUND,Others,credit card  ,,JP,Completed,FALSE,226635.42
TXN105317,CUST1597,Richard Weeks,michael66@example.org,2025-07-19,2024/08/26 20:22,398.14,php,Withdrawal,Insurance,Credit Card,UnionBank,SG,completed,No,125881.14
TXN100906,CUST1765,gregory madden,lewispamela@example.net,2025-12-23,22-11-2025,589.63,PHP,,Investment,Cash,DBS,USA,Completed,No,65409.37
TXN103689,CUST1579,Jordan Parsons,bgross@example.net,2025-07-03,2024/03/15 06:16,-400.95,USD,REFUND,Fuel,Bank Transfer,UnionBank,United States,,FALSE,170925.86
TXN103225,CUST1859,Jennifer Smith,frankchan@example.com,2024-10-08,08/05/25,-83225.59999999999,SGD,Withdrawal,Investment,cash,DBS,Singapore,Failed,No,96073.17
TXN105712,CUST1546,Rachel Evans,rosshannah@example.org,2023-04-05,22-03-2023,100.4,PHP,Withdrawal,Insurance,Credit Card,Landbank,,failed,No,9209.01
TXN103509,CUST1157,Eric Hill,bellcharles@example.com,2024-02-01,08/12/2023,1702.48,SGD,Transfer,Insurance,GCash,Chase,United States,,,140558.28
TXN101162,CUST1766,donna shaffer,achandler@example.org,2025-06-05,2024/06/09 05:38,556.96,Php,purchase,Fuel,Credit Card,BPI,USA,Reversed,,74174.98
TXN104711,CUST1196,Miss Michelle Pierce,patricia22@example.com,2024-04-14,10-07-2023,₱417.03,php,Purchase,Travel  ,cash,BPI,SG,Completed,0,27167.4
TXN102729,CUST1331,Brandon Shaffer,edwardsnicole@example.org,2023-11-05,04/10/2024,1270.38,PHP ,Withdrawal,Subscriptions,PayMaya,UnionBank,PH,Failed,No,
TXN101600,CUST1063,Leslie Alvarado,dayderek@example.com,2023-02-21,12/20/2025,-319.61,php,Refund,othr,cash  ,Landbank,PH,COMPLETED,FALSE,53092.88
TXN103037,CUST1033,Benjamin Sanchez,eric84@example.net,2025-12-12,21/03/26,"5,005.55",USD,Fee,groceries,credit card,Metrobank,PHL,Completed,FALSE,
TXN100086,CUST1653,Bruce Patton,janet50@example.com,2023-12-14,2025-01-10,136.45,,Deposit,Fashion,Credit Card,OCBC,US,failed,0,
TXN101869,CUST1532,John Sanchez,susan77@example.net,2025-07-09,22-08-2025,2131.54,PHP,Transfer,,Bank Transfer,OCBC,PH,failed,FALSE,101944.34
TXN104269,CUST1781,Daniel Zavala,yvazquez@example.org,2022-10-11,02/17/2026,-1099.11,php,REFUND,Subscriptions,,BDO,Japan,Failed,,213659.32
TXN102207,CUST1275,Michele Miller,vnewman@example.net,2025-12-04,"June 22, 2026",462.17,php,Deposit,P2P Transfer,GCash,BPI,PH,COMPLETED,No,229453.0
TXN103046,CUST1253,  Andrew Harper  ,sanchezbradley@example.com,2023-04-29,05-11-2025,1746.0,JPY,Transfer,GROCERIES,,OCBC,Philippines ,Failed,No,224116.05
TXN105645,CUST1319,Donna Adams,taylorkaren@example.com,2025-09-20,"June 16, 2026",1315.72,SGD,Purchase,dining ,Cash,RCBC,Philippines ,completed,FALSE,246500.0
TXN101963,CUST1079,Pamela Lopez,joannahill@example.net,2025-12-03,2024/05/14 00:54,,Php,Transfer,Dining,DEBIT CARD,UnionBank,Philippines ,Completed,,31524.29
TXN100621,CUST1188,Edward Garcia,donna47@example.net,2025-01-06,10/06/24,-162.18,php,Refund,Government Fees,Bank Transfer,,Singapore,Failed,No,207306.4
TXN104549,CUST1295,James Cole,iaguilar@example.net,09/26/2025,09-04-2023,2782.53,,,Electronics,GCash,OCBC,United States,,FALSE,78344.33
TXN100639,CUST1612,Ethan Delacruz,lopezvincent@example.com,2024-06-19,"March 11, 2026",-211.9,USD,Refund,othr,cash,Landbank,Philippines,,FALSE,168521.39
TXN105400,CUST1554,Angela Jackson,davissharon@example.com,2024-06-03,2023/05/31 08:52,17380.5,JPY,,Fashion,PayMaya,,Singapore,,FALSE,61337.86
TXN100364,CUST1515,Todd Gregory,xboyd@example.org,2024-12-11,2024-11-25,1698.45,SGD,Fee,Education,Debit Card,DBS,PHL,Completed,FALSE,230003.98
TXN103980,CUST1541,michael smith,nicolasgarcia@example.com,2024-08-25,"September 19, 2025",₱257.88,php,Transfer,Fashion,Debit Card,UnionBank,USA,Reversed,0,113814.78
TXN104652,CUST1527,Megan Ward,cantrellchristopher@example.com,2025-03-26,06/20/2023,725.57,,Fee,Fuel,DEBIT CARD,,USA,COMPLETED,TRUE,244007.79
TXN104885,CUST1457,Mikayla Rodriguez,jacobconrad@example.com,2023-04-05,10/13/2025,3107.74,,Fee,Utilities,PayMaya,RCBC,Japan,Pending,0,52877.99
TXN101292,CUST1299,Kristin Watts,seanmyers@example.net,2024-07-25,30-06-2025,-304.57,SGD,Refund,Fashion,credit card  ,DBS,Philippines ,Pending,FALSE,229600.65
TXN103975,CUST1144,Patrick Bonilla,reesejason@example.com,2024-02-03,19/01/23,-632.67,SGD,Refund,Fashion,e-wallet,Landbank,JP,Completed,FALSE,55406.53
TXN103154,CUST1330,alexandra dominguez,mcneilrobert@example.org,2024-03-05,2023/11/14 14:05,226.39,php,Purchase,Subscriptions,PayMaya,BDO,JP,Reversed,,127741.28
TXN104223,CUST1537,David Montgomery,kimberlywilson@example.org,2024-11-13,"December 13, 2023",-345.07,PHP,Refund,Fashion,credit card,,,,FALSE,113711.56
TXN104955,CUST1267,Juan Harding,jonathan77@example.com,2023-02-04,"July 03, 2024",528.31,,,Education,e-wallet,Chase,PHL,Reversed,FALSE,150250.54
TXN104204,CUST1601,Kenneth Williams,zbaker@example.net,2024-01-10,2024/07/17 06:02,813.46,PHP ,Transfer,Healthcare,DEBIT CARD,BDO,JP,,,133263.43
TXN104961,CUST1321,Katherine Ray,courtney67@example.org,2024-09-20,27/02/26,287.62,JPY,Purchase,Dining,cash,RCBC,USA,Reversed,Yes,147395.49
TXN100999,CUST1208,James Hodges,floressteven@example.com,2024-01-29,"August 03, 2025",942.63,USD,Fee,Government Fees,credit card,DBS,JP,failed,,4992.64
TXN103172,CUST1127,  Tiffany Holloway  ,batesdarlene@example.net,2025-11-26,"March 25, 2023",-140.97,PHP,REFUND,Subscriptions,Credit Card,,United States,,0,23833.27
